Unnamed: 0.1,Unnamed: 0,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
2769,64145,222250696,A GHOST PARTY,1900-05-12,30,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,99,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article222250696,https://nla.gov.au/nla.news-page23486384,"Is the supplanter of the book tea, and is also of American origin. The guests, who are called ""spirits,"" enter from a dark room into a stage of light, an orchestra",203.0947265625,Empty,0,Empty,0,0,0,text/19000512-621-222250696.txt,Empty,Empty,American
2770,64158,222271666,A SHAM GHOST WAYLAID.,1898-12-28,4,1177,Crookwell Gazette (NSW : 1885 - 1954),Article,70,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article222271666,https://nla.gov.au/nla.news-page24395034,"A ghost has been for some time creating a scare at Corington, near Perth (W.A.). The other night a number of",185.9833984375,Empty,0,Empty,0,0,0,text/18981228-1177-222271666.txt,Empty,Empty,Earth
2771,64213,222519904,DISPIRITING.,1899-12-23,5 S,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,83,N,Empty,CHRISTMAS SUPPLEMENT TO THE WEEKLY TIMES,Empty,https://nla.gov.au/nla.news-article222519904,https://nla.gov.au/nla.news-page23485426,"Mrs Hardup: ""Do you think there is a chance of our having any spirit this Christmas, John?"" Mr Hardup (sighingly): ""Not the ghost of a chance!""",37.74010467529297,Empty,0,Empty,0,0,0,text/18991223-621-222519904.txt,Empty,Empty,
2772,64215,222520132,THE GHOST IN BROCADE. [COPYRIGHT.],1899-12-23,14 S,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,7396,Y,Empty,CHRISTMAS SUPPLEMENT TO THE WEEKLY TIMES,Empty,https://nla.gov.au/nla.news-article222520132,https://nla.gov.au/nla.news-page23485435,"On hoardings, in fields, on the covers of magazines, on the back sheets of newspapers, an advertisement headed ""S.S.S."" appears with the regularity of",171.3179168701172,Empty,0,Empty,0,0,0,text/18991223-621-222520132.txt,Empty,Empty,"Defence, Helen, Oxonian, Allis, Alliston, Georgian, Jacobite, Jesuit, French, Hanoverian, Switzerland, Christ, Geoffrey, Geoffrey, Geoffrey, Geoffrey, Parsons, Crown, En, Riordan, Geoffrey, London, Geoffrey, Geoffrey, Geoffrey, Geoffrey, Geoffrey, Thackeray, Geoffrey, Geof, Helen, London, Geoffrey, Geoffrey, Geoffrey, Liza, Jewels, Geoffrey"
2773,64260,222628791,GREENBRIAR GHOST.,1898-08-27,5,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,1883,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article222628791,https://nla.gov.au/nla.news-page23773019,"Why bad Celia refused to take me into the attic rooms, and why had she said in such a strange manner that ""it was getting dusk and we must go",224.52975463867188,Empty,0,Empty,0,0,0,text/18980827-621-222628791.txt,Empty,Empty,"Greenbriar, East, Colia, Samaritan, Celia, Celia, Flossie, Flossie, Greenbriar, Greenbriar, Greenbriar, Green, West Lotliiau, Aberdeen"
2776,64278,222654462,CHRISTMAS GHOST STORY,1895-12-21,12,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,5471,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article222654462,https://nla.gov.au/nla.news-page23422762,"It was two days before Christmas, [?]8--,when I arrived at Norrington Hall. The Christmas festivities at Norrington were a tradition of the countryside",203.42544555664065,Empty,0,Empty,0,0,0,text/18951221-621-222654462.txt,Empty,Empty,"Korrlngton Halt, Norrington Hall, Norrington, India, Norrington Hall, Chris, India, Norrington, England, Da, Indian, Eastern, India, London, Indian, London, Indian, Indian, Indian, London, Indian, Rahmud, Indian, Rhine, Indian, Indian, Sir, Indian Rahmud, India, Norrington, India, Norringtons, Indian, England, Norrington, Indian, India, Norrington, India, Morris, Rahmud, Norrington, Lon, Norrington, Norrington, Rahmud, Indian, Rahmud, Indian, Indian, Indian, London, India, Rahmud"
2777,64296,223152878,LITERARY GAZETTE. OF A GHOST THAT APPEARED TO THE EDITOR.,1848-04-01,1,1138,Port Phillip Gazette and Settler's Journal (Vic. : 1845 - 1850),Article,439,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article223152878,https://nla.gov.au/nla.news-page23207274,"The toils of the day had passed away, Our proofs had gone to press, All weary on our couch we lay, In [?]rgin loneliness;",122.6427001953125,Empty,0,Empty,0,0,0,text/18480401-1138-223152878.txt,Empty,Empty,"Dectasc, Ysnkoe"
2778,64328,223175664,OUR SHORT STORIES THE GHOST OF B COMPANY A CORPORAL'S YARN.,1899-08-12,6,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,3443,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article223175664,https://nla.gov.au/nla.news-page23854460,"""The immorality of ghosts, said the corporal in charge of the squad, has --""Immortality,"" suggested the too fresh recruit.",116.58927917480467,Empty,0,Empty,0,0,0,text/18990812-621-223175664.txt,Empty,Empty,"Lucy, Lucy, Meigs, Indian, New York Sun"
2779,64340,223439538,ON THE LEAPS A GHOST STORY.,1900-12-22,2 S,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,3893,Y,Empty,SUPPLEMENT TO THE WEEKLY TIMES,Empty,https://nla.gov.au/nla.news-article223439538,https://nla.gov.au/nla.news-page23853934,"Having realised a competence in Australia, and having a hankering after country life for the remainder of my days in the old home, on my return to",158.92771911621094,Empty,0,Empty,0,0,0,text/19001222-621-223439538.txt,Empty,Empty,"Aus, Eng, Fern, Fernwood, Fernwood, New South Wales, Next, East, Fern, November, Novem"
2780,64342,223439569,THE SECRET OF DEAN; OR THE GHOSTLY BRIDE. (CONCLUDED FROM LAST WEEK).,1900-12-22,7,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,5360,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article223439569,https://nla.gov.au/nla.news-page23853895,At last came the longed-for day when Barbara and her mother stepped from the Gippsland train and climbed into the strong vehicle that had been sent to meet,7.628072738647461,Empty,0,Empty,8,1,1,text/19001222-621-223439569.txt,Empty,Empty,"Gippsland, Barbara, Dean, Tarwin, Victoria, Litft, Dean, Dean, /madam, Tarwin, Ina, Dean, Dean, Bride, Bride, Dean, Dean, Dean, Ina, Bhy, Dean, Ina, Ina, Dean, Dean, Â, Ina, Ina, Dean, Ina, Ina, Dean, Dean, Gipps Land"
2781,64364,223791915,SITTING UP WITH A CORPSE. A REAL GHOST STORY.,1873-12-27,3,621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",Article,2920,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article223791915,https://nla.gov.au/nla.news-page23349014,"It is not worth while to tell me that the spirits of the dead never walk this earth, to be seen by mortal eyes, after they have taken leave of their clayey tenements--I know better. Robert Dale",129.94664001464844,Empty,0,Empty,0,0,0,text/18731227-621-223791915.txt,Empty,Empty,"Darby, Goke, God, Fleet, American, Indiana, New Jersey"
2782,64378,2239383,THE GHOST OF TASMAN.,1853-07-18,3,21,"The Courier (Hobart, Tas. : 1840 - 1859)",Article,518,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2239383,https://nla.gov.au/nla.news-page640376,"The member reposed on his downy bed, And strange thoughts passed through his dreamy head, When a shadow appeared to come out of the wall, Which gr[?]w to an outline—a form—and then all",186.3698272705078,Empty,4,2020-05-30T11:39:11Z,2,0,0,text/18530718-21-2239383.txt,Empty,Empty,"Land, Dutch"
2783,64510,2246689,"TABLE-MOVING AND ""SPIRITUAL MANIFESTATIONS,"" IN CHINA. (FROM THE NORTH-CHINA HERALD, APRIL 29.)",1854-08-05,4,21,"The Courier (Hobart, Tas. : 1840 - 1859)",Article,2216,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article2246689,https://nla.gov.au/nla.news-page640468,"As our acquaintance with the language, literature, and customs of this remarkable people has extended, we have so frequently met with coincidences in thought and in discoveries,",4.851147651672363,Empty,0,Empty,0,0,0,text/18540805-21-2246689.txt,Empty,Empty,"TABLE, CHINA, China, Western, Chinese, American, Chinese, Space, Chinaman, Chinese, China, West, China, Cloaciua, Roman, Kaiser, Western, Chinaman, Christian, Mahomedan, Ningpo, Rules, Taoist, Christian, Maughan, Chinese, Bacon, Franklin, American, Mor, West, Middle Kingdom"
2784,64531,224809514,SPIRIT OF THE PERIODICALS. CONVERSATION WITH THE EMPEROR OF RUSSIA.--HIS ACCOUNT OF THE REBELLION ON THE EAT OF HTS ACCESSION.--BY THE MARQURS DE CUSTINE.,1844-03-09,4,1137,Port Phillip Gazette (Vic. : 1838 - 1845),Article,5817,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article224809514,https://nla.gov.au/nla.news-page23202160,The day on which Nicholas ascended the throne was that on which the rebellion broke out among the guards. At the first intimation of the revolt of the troops,2.69744873046875,Empty,0,Empty,0,0,0,text/18440309-1137-224809514.txt,Empty,Empty,"Russia, Che, Return, Cimbrian, Russia, Russia, Russia, Europe, Russia, Russian, China, Poland, Kremlin, Europe, Kremlin, Kremlin, Kremlin, Calmucs, Switzer-, Kremlin, Bacred, Moscow, Russians, Russian, Russia, Europe, Poland, Paris, Europe, Poland, Ihc, European, Tait, Texas, United States, Spanish, France, Scandinavian, Swiss, Amerira, French, Luxury, Scotch, Irish, Irish, Vis, Holly Park, Wicklow, Burns, Scotch, Scotland, Ireland, Damoa, Cincinnati, Americah, Canton, Bollingbroke, Pitt, Chatham, Fox, Sheridan, Burke, Canning, Statesmen, Scot"
2785,64541,224811030,A GHOST STORY OF CHRISTMAS. (CONTINUED FROM OUR LAST.),1844-08-17,1,1137,Port Phillip Gazette (Vic. : 1838 - 1845),Article,2168,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article224811030,https://nla.gov.au/nla.news-page23202314,"""It opened, and a little girl, much younger than the boy, came darting in, and, putting her arms about his neck, and often kissing him, addressed him as her",130.65794372558594,Empty,11,2021-11-14T03:35:41Z,1,0,0,text/18440817-1137-224811030.txt,Empty,Empty,"Chirrup, Ebenezer, Covelry, Fezziwig, Christmas, Spanish, Spanish, French"
2786,64549,224812051,A GHOST STORY OF CHRISTMAS. (CONTINUED FROM LAST SATURDAY'S GAZETTE.),1844-08-24,1,1137,Port Phillip Gazette (Vic. : 1838 - 1845),Article,777,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article224812051,https://nla.gov.au/nla.news-page23202322,"The spirit of Christmas which, ever and anon, in his benevolence, shed the sprinklings of his torch, rife with superadded happiness, on the cheerful, led",123.135986328125,Empty,5,2021-11-14T04:18:00Z,1,0,0,text/18440824-1137-224812051.txt,Empty,Empty,"Christian, Lord"
2787,64553,224812542,A GHOST STORY OF CHRISTMAS.,1844-08-14,4,1137,Port Phillip Gazette (Vic. : 1838 - 1845),Article,4553,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article224812542,https://nla.gov.au/nla.news-page23202313,"CHRISTMAS comes but once a year, and right merrily be comet usually; but there the cold, pelf -loving people, with pinched- up souls who shut the doors in his face",170.88064575195312,Empty,12,2021-06-21T22:33:33Z,1,0,0,text/18440814-1137-224812542.txt,Empty,Empty,"Scrooge, Bedlam, Cornhill, Scrooge, Scrooge, Christian, Ebenezer, Long, Chinese Jest, Great, Lawyers, Great, Westminster Hall, English, Russia, St. Petersburgh"
2788,64560,224813750,THE SINGER'S GHOST.,1882-09-01,10,1146,Frearson's Monthly Illustrated Adelaide News (SA : 1880 - 1884),Article,3349,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article224813750,https://nla.gov.au/nla.news-page23679044,"[?]AGUERRE will be superb to night; she is drunk."" Such was the inscription in French (""Laguerre sera divine [?] soir; elle est ivre"") that I read at the foot of a most",203.59005737304688,Empty,0,Empty,0,0,0,text/18820901-1146-224813750.txt,Empty,Empty,"French, Paris, French, Gluclc, Bachaumont, Laguerre, Music, Soubise, Spanish, Paris, Laguerre, Laguerre, Spanish, Parisian, Grand Opera"
2789,64667,225486180,THE SPIRITUALISTIC SEANCE.,1881-01-29,4,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,1308,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article225486180,https://nla.gov.au/nla.news-page21863900,"""There are more things in heaven and earth than are dreamt of in our philosophy.""--Shakespeare. In his snug little study amid papers and books, One night at young Green and his comrade",9.667351722717283,Empty,0,Empty,0,0,0,text/18810129-567-225486180.txt,Empty,Empty,"Veal, Can, Paradise, Angels, Green, Abraham, Vthat, Ah, Hamilton"
2790,64685,225488623,A WARRNAMBOOL GHOST STORY. (STANDARD.),1880-06-12,4,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,669,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article225488623,https://nla.gov.au/nla.news-page21863418,A haunted house in Warrnambool is such a novelty that we give the following ghost story for what it is worth. There is a house in Henna-street in which a young woman,170.69393920898438,Empty,0,Empty,0,0,0,text/18800612-567-225488623.txt,Empty,Empty,"Warrnambool, Sthe, Endand"
2791,64688,225489239,THE GHOST OF ALDRUM HALL.,1881-02-26,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,2168,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225489239,https://nla.gov.au/nla.news-page21863958,"""It is nearly midnight now; let us go upstairs, and wait for this unearthly visitant,"" I suggested. ""The very thing to be done,"" answered Phil, seizing on a candle and his",170.9005584716797,Empty,0,Empty,0,0,0,text/18810226-567-225489239.txt,Empty,Empty,"Â, Twelve, Wentworth, Phil, Bave"
2792,64741,225494950,A SPECULATIVE SPIRIT.,1882-09-02,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,4815,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225494950,https://nla.gov.au/nla.news-page21865087,"Now, to understand the solemnity of this story you must believe that Hopkins was a man entirely without imagination --Frank Blair and I decided that when",10.206151008605955,Empty,0,Empty,0,0,0,text/18820902-567-225494950.txt,Empty,Empty,"Stood, Philistine, Solon, Bounas, North British, England, Northern As, Noras, Dundee, Thais, Hopkins"
2793,64751,225548960,THE PHANTOM VOICE.,1896-10-31,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,1412,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225548960,https://nla.gov.au/nla.news-page22253658,"Sitting on the veranda of his summer residence by an inland Lake in Michigan surrounded by his family and guests, the venerable Judge Wattles told the",1.5123034715652466,Empty,0,Empty,0,0,0,text/18961031-567-225548960.txt,Empty,Empty,"Michi, Pennsylvania, Hnskey, Hnskey, New York, Mexican, Pennsylvania"
2794,64759,225551042,'CHOICE SPIRITS.' THE IDLER.,1897-01-23,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,5469,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225551042,https://nla.gov.au/nla.news-page22253835,The day was fine and the breeze so light that the old patched sails were taking the schooner along at a gentle three knots per hour. A sail or two,6.708034515380859,Empty,0,Empty,0,0,1,text/18970123-567-225551042.txt,Empty,Empty,"Kipper, Hd, Hnndly, Ht, Hmntedly, Toinniy, Tommy, Ipull, Ihe, -and, Ned, Ned, Jnd, Land, Nortbeea, Glo, Ay, Beizing, And"
2795,64805,22562180,RELIGIOUS. SPIRITUAL EXCELLENCE.,1899-11-04,900,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Article,2054,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article22562180,https://nla.gov.au/nla.news-page2516088,"""Even so ye, forasmuch as ye are zealous of spiritual gifts, seek that ye may excel to the edifying of the Church.""—l Corinthians, xiv. 12. the emphatic word is the word "" spiritual."" It",5.038989067077637,Empty,0,Empty,0,0,0,text/18991104-42-22562180.txt,Empty,Empty,"Church, Joy, Christ, Christ, Tarsus, Brigade, Thy, Horeb"
2796,64819,22563402,THE GHOST OF BLENGFELL FALLS. BY CHRIS DAHL.,1899-12-16,12 S,42,"The Queenslander (Brisbane, Qld. : 1866 - 1939)",Article,2065,N,Empty,"The Queenslander (Brisbane, Qld. : 1866-1939)",Empty,https://nla.gov.au/nla.news-article22563402,https://nla.gov.au/nla.news-page2516408,"It was the day before Christmas Eve, 18—, and we were on the road from Blank's station in the Gulf country, riding behind a mob of 800 bullocks—Billy Brown and I and a",138.9961395263672,Empty,4,2012-10-27T19:40:52Z,0,0,0,text/18991216-42-22563402.txt,Empty,Empty,"South, North, Falls, Great"
2797,64858,225681473,'DE CAT EAT UP DE HOLY GHOST.',1899-05-06,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,169,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225681473,https://nla.gov.au/nla.news-page21970320,"A congregation of negroes were devoted to their zealous and enterprising 'paster.' During one of his revivals, to impress the congregation while telling",148.06539916992188,Empty,0,Empty,0,0,0,text/18990506-567-225681473.txt,Empty,Empty,
2798,64960,225773925,THE GHOST OF BOLSOVER'S BANK.,1886-03-06,5,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,8175,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article225773925,https://nla.gov.au/nla.news-page21842210,"It was one of those drenching afternoons in December, when roofs and pavements, gutters, umbrellas, and mackintoshes are transformed into so",171.3179473876953,Empty,0,Empty,0,0,0,text/18860306-567-225773925.txt,Empty,Empty,"Gerridge, Bolsover, London, Foljambe, Arthur, Bhronded, Arthur, Porter, Greaves, Barminster, London, Barminster, Haviland, London, Capper, Mb, London, Gerridge, Capper, London, London, Persian, Ruth, Ruth, Ruth, Mm, Haviland, Haviland, Arthur, Mm, Mac, Ruth, Ruth, Arthur, Ruth"
2800,64995,225780962,THE SENORITA'S GHOST. I.,1894-05-05,1 S,567,Hamilton Spectator (Vic. : 1870 - 1918),Article,8050,N,Empty,SUPPLEMENT TO THE HAMILTON SPECTATOR,Empty,https://nla.gov.au/nla.news-article225780962,https://nla.gov.au/nla.news-page21964568,"'You see that quaint little mound,' said Dona Pilar ; 'that is the Senorita's grave.' 'She never rests there,' growled Jose",185.93826293945312,Empty,0,Empty,0,0,0,text/18940505-567-225780962.txt,Empty,Empty,"England, Chile, Spanish, Chilian, Chilian, Spanish, Thtnut, Ismail, French, American, Senora, Mark, Patroncito, Ka, Senora, Heaven, Neysr, Hie, Chile, Madelina, Senora, Senora, Senora, Madelina, Jier, Bfort, Madelina, Madaliua, Madelina, Madelina, Myelins, Iradti, Mark, Europe, English"
