,line_num,og_line_num,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
532,591,9513,118272681,FIRESIDE TALKS ON GHOSTS AND GHOSTESSES. BY ONE WHO HAS NEVER SEEN THESE CHILDREN OF IMAGINATION.,1888-02-04,2,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,1397,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118272681,https://nla.gov.au/nla.news-page11937136,"UNCANNY tales, haunted spots, inexplicable presentiments always hart a peculiar charm for me, though they were served up without the sauce of faith. Since the days of",6.290121078491211,Empty,0,Empty,0,0,0,text/18880204-522-118272681.txt,Empty,Empty,"Frankenstein, Dan, Dutchman, Burrawang"
533,592,9514,118272800,FIRESIDE TALKS ON GHOSTS AND GHOSTESSES. BY ONE WHO HAS NEVER SEEN THESE CHILDREN OF IMAGINATION. II.,1888-02-15,2,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,1555,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118272800,https://nla.gov.au/nla.news-page11937148,"THE next experience came from an individual who, like myself, had a reputation for dealing in these so-called ghost tales, and who used to deal out horrors by the yard. I",28.0487060546875,Empty,0,Empty,0,0,0,text/18880215-522-118272800.txt,Empty,Empty,"Mittagong, Borrima, Imutod, Bavgo, Ihoy"
534,593,9515,118272889,FIRESIDE TALKS ON GHOSTS AND GHOSTESSES. BY ONE WHO HAS NEVER SEEN THESE CHILDREN OP IMAGINATION. III.,1888-02-22,4,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,951,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118272889,https://nla.gov.au/nla.news-page11937158,"A general deluge of ridicule greeted the last speaker's experience, for the manifestation of the black spirit was tantamount to owning up a belief in a spiritual devil; a",10.65812873840332,Empty,0,Empty,0,0,0,text/18880222-522-118272889.txt,Empty,Empty,None
535,594,9518,118273345,OUR HOLIDAY GHOST.,1888-03-31,4,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,2155,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118273345,https://nla.gov.au/nla.news-page11937202,"Two years ago, last July, my better-half, one morning after breakfast, came and placed her arms efectionately on my shonlders, and gazing into my face made the",203.9458923339844,Empty,0,Empty,0,0,0,text/18880331-522-118273345.txt,Empty,Empty,"Â, Carlisle, Pembrokeshire, Portbpoulhvyd, Wales, India, St., Jones, St. Bvido, Arcadian, Ihe, Persia, St., Loudon, Laura, Brindle, Scotch, Miss"
536,595,9519,118273348,OUR HOLIDAY GHOST. (CONCLUDED.),1888-04-04,4,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,1859,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118273348,https://nla.gov.au/nla.news-page11937206,"Miss Austin looked very much interested, and turned to me with an unmistakable expression of triumph in her face. Laura was plainly alarmed; and I must confess to",187.1041259765625,Empty,0,Empty,0,0,0,text/18880404-522-118273348.txt,Empty,Empty,None
537,596,9551,118276851,VARIETIES. A HAUNTED GALLERY.  IT IS VISITED BY THE GHOST OF A SOREAMING QUEEN.,1889-02-13,2,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,243,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118276851,https://nla.gov.au/nla.news-page11937573,"Here is the mysterious haunted gallery connecting the old 'Queen's apartments' with the royal chapel. The gallery is haunted, it is said, by the shrieking ghost of Queen",100.4237060546875,Empty,0,Empty,0,0,0,text/18890213-522-118276851.txt,Empty,Empty,"Earnest, Tudor Timos"
538,597,9578,118287631,ORIGINAL LINES. A GHOSTLY STORY.,1891-11-11,1,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,137,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118287631,https://nla.gov.au/nla.news-page11938638,"A DONKEY, dressed in garb of white, With little brains to boast, Went forth one pitch-dark night last week, To play the goblin ghost,",34.67792892456055,Empty,0,Empty,0,0,0,text/18911111-522-118287631.txt,Empty,Empty,LINES
539,598,9581,118288106,MCSWEENY & HIS GHOST.,1891-12-23,2 S,522,Bowral Free Press and Berrima District Intelligencer (NSW : 1884 - 1901),Article,6152,N,Empty,CHRISTMAS SUPPLEMENT to The Bowral Free Press,Empty,https://nla.gov.au/nla.news-article118288106,https://nla.gov.au/nla.news-page11938687,THE man who figures in the following sketch deserved to rise in his profession; but he didn't. No; like thousands more; he had his genius or ingenuity nipped in,186.6927947998047,Empty,0,Empty,1,0,0,text/18911223-522-118288106.txt,Empty,Empty,"Edinburgh, Ghostand, Cain, Burn, Burntisland, Morningside, West, .and, Hay, Crocus, Terrence, Honor, Americy, Honor, Canongate, Honor, Americy, Morningside, Crocus"
540,599,9590,118309065,BRITISH & FOREIGN EXTRACTS. PUBLIC SPIRIT.,1857-03-14,2,364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),Article,2529,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article118309065,https://nla.gov.au/nla.news-page9712734,"MANCHESTER, in an eminent degree the representative and exponent[?]fo an important section of the mind of this country, has become a great emporium for",4.546163558959961,Empty,0,Empty,0,0,0,text/18570314-364-118309065.txt,Empty,Empty,"COTTON, LANCASHIRO, BRIGHT, PALMERSTON, BLEZONIAN, BRENTFORD, WALES, BEDLAM, TORIES, TORY, LIBERALS, PEELISH, WHIG, UNITED STATES, , PROVIDENCE, JENKINS, BRITISH, , COCKER"
541,600,9610,118313160,COLONIAL INTELLIGENCE. A GHOST AT WOLLOMBI.,1857-10-03,1 S,364,The Goulburn Herald and County of Argyle Advertiser (NSW : 1848 - 1859),Article,645,N,Empty,Supplement to the GOULBURN HERALD,Empty,https://nla.gov.au/nla.news-article118313160,https://nla.gov.au/nla.news-page9712975,"WE find the following in the Maitland Mercury:— A rather incredible tale has been narrated by several persons from Wollombi,",158.67893981933594,Empty,0,Empty,0,0,0,text/18571003-364-118313160.txt,Empty,Empty,"Wollombi, Maitland"
542,601,9652,119026710,AN INDLAN GHOST STORY.,1899-04-24,3,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,630,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119026710,https://nla.gov.au/nla.news-page12459249,Mr. F. E. Skrine tells a strange story of what happened to him when engaged in [?] operations in the'J[?]gipora'district of Bengal. ,185.08834838867188,Empty,1,2019-09-23T06:04:18Z,0,0,0,text/18990424-510-119026710.txt,Empty,Empty,"INDIAN, BENGAL, , , VENETIAN, INDIAN"
543,602,9661,119033742,A GHOST IN GREENWICH GOLLEUE.,1899-05-01,2,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,513,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119033742,https://nla.gov.au/nla.news-page12459256,"Great difficulty has recently been experienced in getting purses to take night duty in the hospital attached to Greenwich College, owing to the [/] visitations",171.663330078125,Empty,0,Empty,0,0,0,text/18990501-510-119033742.txt,Empty,Empty,
544,603,9665,119035115,THE WASHINGTON GHOST. DALZIEL.,1899-05-15,4,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,246,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119035115,https://nla.gov.au/nla.news-page12459274,"Spiritualistic circles are much exercised over an in [?]idnet which occurred at Washington on 21st March last, when",186.36981201171875,Empty,0,Empty,0,0,0,text/18990515-510-119035115.txt,Empty,Empty,"Slate, Icceasml, Air, Wash"
545,604,9666,119037208,ANOTHER GHOST VANISHES. DAILY MAIL.,1900-10-22,4,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,129,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119037208,https://nla.gov.au/nla.news-page12459874,"For some time Malew, in the Lale of Mao, has [?]oasled of a ghost haunting its parish church. The spectre was said to walk nightly up ",172.0943145751953,Empty,0,Empty,0,0,0,text/19001022-510-119037208.txt,Empty,Empty,None
546,605,9682,119051035,THE GHOSTS OF HAZELDENE HALL. A TALE IN TWO PARTS. PART II. (CONTINUED.),1891-07-14,2,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,1931,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119051035,https://nla.gov.au/nla.news-page12461673,"AT first Mr. Harcourt demurred, and talked about my short acquaintance with his daughter. After some difficulty I contrived to overcome his",4.134830951690674,Empty,0,Empty,0,0,0,text/18910714-510-119051035.txt,Empty,Empty,"German, Alice, India, Harrington Park, Alice, Puritan, Neapolitan, Puritan"
547,606,9683,119051086,GHOSTS OF HAZELDENE HALL. A TALE IN TWO PARTS. PART II. (CONTINUED.),1891-07-18,10,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,2479,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119051086,https://nla.gov.au/nla.news-page12461689,"COULD this be the girl who, a few days ago, had clung to me, and implored me to be true to her? There was a slight noise in the",4.534989356994629,Empty,0,Empty,0,0,0,text/18910718-510-119051086.txt,Empty,Empty,"^and, German, Alice, Alice, Puritan, Croscombe"
548,607,9684,119051685,A GHOST INCIDENT. A TRUE STORY.,1890-10-11,4,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,1301,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119051685,https://nla.gov.au/nla.news-page12461430,"OF [?] years gho[?] have had rather hard times of it. They have been knocked about in all directions, worried till they have been",158.00791931152344,Empty,0,Empty,0,0,0,text/18901011-510-119051685.txt,Empty,Empty,None
549,608,9686,119051907,THE GHOSTS OF HAZELDENE HALL. A TALE IN TWO PARTS. PART I (CONTINUED.),1891-07-11,2,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,3627,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119051907,https://nla.gov.au/nla.news-page12461661,"THE two girls had walked on with Mr. Percival, who was apparently amusing them considerably, judging from the shouts of laughter heard in the",4.039597511291504,Empty,0,Empty,0,0,0,text/18910711-510-119051907.txt,Empty,Empty,"ALICE, INDIA, V, JESSIE, JESSIE, JESSIE, JESSIE, PERSEUS, CAPTAIN HARRINGTON, PURITAN, BELIAL, ALICE, MADONNA, ALICE,LIFE, APPETITE, HEALTH, ENERGY, BLOTCHES, ECZEMA, LONDON"
550,609,9698,119054592,THE GHOST AT ONE TREE HILL.,1886-11-06,3,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,546,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119054592,https://nla.gov.au/nla.news-page12469216,"A LAD working in Mr. John Reedy' came was half killed with fright a week of so back. One of his chams noticed that Pat, was a believed in",158.8398895263672,Empty,1,2020-04-09T04:25:18Z,0,0,0,text/18861106-510-119054592.txt,Empty,Empty,"One Tree, Russian, Jtuwt, Newton, T, C'joina"
551,610,9720,119415416,"""FISHER'S GHOST""",1892-04-30,2,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,1085,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119415416,https://nla.gov.au/nla.news-page13584500,"THERE are few old colonists, who have not heard or read of ""Fisher's Ghost "" at Campbelltown, near Sydney. Ghost stories, having been revived by the",224.01075744628903,Empty,0,Empty,0,0,0,text/18920430-510-119415416.txt,Empty,Empty,"SYDNEY, NORTON, , , ENGLAND, FISHER, GREAT, CAMPBELLDOWN, JIUI^O"
552,611,9729,119417393,"TELEPATHY AND ""REAL GHOST STORIES""",1892-04-09,2,510,"The Manaro Mercury, and Cooma and Bombala Advertiser (NSW : 1862 - 1931)",Article,2604,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119417393,https://nla.gov.au/nla.news-page13584448,"'STAR to star vibrates light; may soul to soul Strike through a finer ehenient of her own?""",171.15530395507812,Empty,0,Empty,0,0,0,text/18920409-510-119417393.txt,Empty,Empty,"DRYAP, SCIENCE, HALLUCINATIONS, SPIRIT, , GERMAN, ENGLISH, ENDOR, AMERICAN, SATAN, BORNE, WINDED, UNKNOWN, BRITISH, GARGAN"
553,612,9765,119440557,"SPIRIT OF THE PRESS. ""NO BOOTY.""",1868-08-08,12,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,1249,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119440557,https://nla.gov.au/nla.news-page12652843,"Pity the sorrows of Sir Robert Napier! Alexander the Great wept because he had not toother world to conquer; but Sir Robert found ""no booty"" at Magdala, and he, therefore, sent",6.642036437988281,Empty,0,Empty,0,0,0,text/18680808-464-119440557.txt,Empty,Empty,"GREAT, FALSTAFF, EMPEROR, ROYAL, WHOLE, ABYSSINIAN, JULIET, WOULD, INDIA, , BEGUMS, ZENANA, DELHI, OASH, ABYSSINIA, , SAMARCAND, BAGDAD, PRINCE, , ABYSSINIAN, TKEODORUS, , , "
554,613,9767,119440726,SPIRIT OF THE PRESS. THE ENCYCLICAL OF 1864.,1867-12-28,12,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,853,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119440726,https://nla.gov.au/nla.news-page12652326,"Perhaps no Papal act in recent times has called forth from the non-Catholic world a louder outcry than the Encyclical with a Syllabus of Errors censored, given at Rome, December 8, 1864.",8.0217866897583,Empty,0,Empty,0,0,0,text/18671228-464-119440726.txt,Empty,Empty,"ERRORS, ROME, CHURCH, PIUS, HIM, BISHOPS, ROME, CHURCH, CBURCB, CHRISTENDOM, EUROPEAN,  TABLET"
555,614,9792,119442339,SPIRIT OF THE PRESS. IGNORANCE AND SUPERSTITION.,1868-06-27,12,464,"Freeman's Journal (Sydney, NSW : 1850 - 1932)",Article,754,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article119442339,https://nla.gov.au/nla.news-page12652747,"There are two standard cries against the Church; the one is, that she is a despotism, and Opposed both to civil and religious liberty; the Other is that she fosters ignorance and",1.7123663425445557,Empty,0,Empty,0,0,0,text/18680627-464-119442339.txt,Empty,Empty,"CHURCH, POPE, CHURCH, CHURCH, ATHEISM, GOD, EAST RIVER, CHURCH, CHURCH, CHURCH, UNITED STATES, "
556,615,9871,1201526,GHOSTS. [FROM THE BRITISH SPIRITUAL TELEGRAPH.],1860-01-26,3,7,"The South Australian Advertiser (Adelaide, SA : 1858 - 1889)",Article,1259,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article1201526,https://nla.gov.au/nla.news-page16637,"Our readers have probably noticed some very striking stories of apparitions which have lately appeared in All the Year Round, Charles Dickens's new periodical. The appearance of such stories in",13.79606819152832,Empty,1,2012-06-26T05:55:46Z,0,0,0,text/18600126-7-1201526.txt,Empty,Empty,"GHOSTS, BRITISH, SPIRITUALISM, CHESHUNT, WILLINGTON, CAPTAIN WHEATCROFT, WAR OFFICE,TESTAMENT, CAMBRIDGE, KENT, WAR OFFICE"
557,616,9887,120213562,"DAYS OF DANGER. [COPYRIGHT.] THRILLING NARRATIVES OF THE BUSHRANGING TIMES. KEENAN'S GHOST. IN FIVE PARTS. PERIOD, 1846. PART III.",1898-07-22,3,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,3494,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120213562,https://nla.gov.au/nla.news-page12270927,"The depot of Edwards' party was on the Mersey River, some thirty miles from Mount Valentine, and in four days this was reached, and the chief sent in his",82.2215576171875,Empty,0,Empty,0,0,0,text/18980722-490-120213562.txt,Empty,Empty,"Jensen, Duffy, Jensen, Jensen, Gain, Jensen, Edwards, Mesloy"
558,617,9889,120213635,"DAYS OF DANGER. [COPYRIGHT.] THRILLING NARRATIVES OF THE BUSHRANGING TIMES. KEENAN'S GHOST. IN FIVE PARTS. PERIOD, 1846. PART V.",1898-08-05,3,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,3410,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120213635,https://nla.gov.au/nla.news-page12270947,"The inquest, indeed, was a formal affair. The convict servant saw that i[?] was useless—quite useless—saying anything for himself at that stage, and he",81.80654907226562,Empty,0,Empty,0,0,0,text/18980805-490-120213635.txt,Empty,Empty,"Ho, Edwards, Lauuceaton, Southey, Southey, Launceston, Southoy, Southoy, Norfolk, Edwards, Jensen, Worrall, Norfolk, Iub, Sutherland"
559,618,9890,120213673,TOMMY ATKINS'S GHOST.,1898-08-05,4,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,282,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120213673,https://nla.gov.au/nla.news-page12270948,"The passage leading to the mortuary attached to a military hospital in India, was formed of timbers similar to railway sleepers placed end up, and securely fastened to cross",202.5716552734375,Empty,0,Empty,0,0,0,text/18980805-490-120213673.txt,Empty,Empty,India
560,619,9892,120214521,THE GHOST PUZZLED.,1898-08-26,4,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,229,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120214521,https://nla.gov.au/nla.news-page12270978,"John Hoole, the translator of Tasso and Ariosto, was subject to nearness of vision. He had a great partiality for the drama, and, in his younger days would frequently strut his",202.48536682128903,Empty,0,Empty,0,0,0,text/18980826-490-120214521.txt,Empty,Empty,"Tasso, Lincoln"
561,620,9895,120215773,"DAYS OF DANGER. [COPYRIGHT.] THRILLING NARRATIVES OF THE BUSHRANGING TIMES. KEENAN'S GHOST. IN FIVE PARTS. PERIOD, 1846. PART IV.",1898-07-29,4,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,3457,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120215773,https://nla.gov.au/nla.news-page12270938,"TRUE to his word the chief of the survey party watched the strange retreat in the glen for a week, but not the slightest sign of any human being, save the",82.09185791015625,Empty,0,Empty,0,0,0,text/18980729-490-120215773.txt,Empty,Empty,"ILIA, JENSEN, MORSEY, JENSEN, SUTHERLAND, SUTHERLAND,NORFOLK, BAY, WORRALL,NORFOLK, JENSEN, SUTHERLAND, MORSEY, JENSEN, GRAHAM, SOUTHEY"
562,621,9897,120217184,GHOST OF MURDERING REACH.,1899-12-29,4,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,693,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120217184,https://nla.gov.au/nla.news-page12271679,"THE following Richmond River story was written by ""Killeevy"" for the FREEMAN's JOURNAL:—Few people probably know that the long reach of the river below Wyrallah was the scene",186.32655334472656,Empty,4,2014-08-30T21:18:09Z,0,0,0,text/18991229-490-120217184.txt,Empty,Empty,"North Arm, Pearce, Clarence"
563,622,9919,120224555,ORIGINAL VERSES. THE GHOST THAT STOLE THE CATTLE. [A PASTORALIST LEGEND.],1900-08-31,8,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,808,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120224555,https://nla.gov.au/nla.news-page12272046,"IT was on the miry Brugga"" plain the"" cattle ghost"" held away—Brugga, where when winter tempests groan, Mystery seems to hover, and the worst of witches",116.40097045898438,Empty,0,Empty,0,0,0,text/19000831-490-120224555.txt,Empty,Empty,"Mono, Beak, Ho, Whito, Brnggn, Queensland, Cain, Brugga, Beouro, Waited, Bounds, Bnow, Ha, Mulgatown, Jong, Queensland"
564,623,9927,120228158,"[COPYRIGHT.] DAYS OF DANGER. THRILLING NARRATIVES OF THE BUSHRANGING TIMES. KEENAN'S GHOST. IN FIVE PARTS. PERIOD, 1846. PART I",1898-07-08,3,490,The Clarence River Advocate (NSW : 1898 - 1949),Article,3524,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article120228158,https://nla.gov.au/nla.news-page12270907,"IN May, 1846, a aurveying party employed by the Van Dieman's Land Government in the north-west part of the island met with a strange experience",82.04998779296875,Empty,0,Empty,0,0,0,text/18980708-490-120228158.txt,Empty,Empty,", ILIA, ILOLLYER, CANE, COLDSTREAM, WESTON, WESTON, TED, WOSTON, JONES"
